name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,3699,40441187,,,,,,,-122.7728276,45.5514821,,,
,3700,40441427,turning_circle,,,,,,-122.771418,45.548288,,,
,3701,40441439,,,,,,,-122.7727178,45.5488507,,,
,3702,40441448,,,,,,,-122.7590967,45.5859863,,,
,3703,40439518,,,,,,,-122.7584973,45.5862765,,,
,3704,454069658,,,,,,,-122.7353367,45.5300959,,,
,3705,6979724330,,,,,,,-122.7306316,45.5317526,,,
,3706,40441811,,,,,,,-122.736783,45.540329,,,
,3707,40441878,,,,,,,-122.745192,45.543404,,,
,3708,7113798129,,,,,,,-122.7453942,45.5433846,,,
,3709,40441898,,,,,,,-122.747075,45.544294,,,
,3710,40441911,,,,,,,-122.7486858,45.5441665,,,
,3711,40442290,,,,,,,-122.6997975,45.5563126,,,
,3712,3203967066,,,,,,,-122.7010977,45.5567645,,,
,3713,40442295,,,,,,,-122.7013724,45.5568913,,,
,3714,40442346,,,,,,,-122.701708,45.556432,,,
,3715,40442433,,,,,,,-122.7032586,45.5241752,,,
,3716,5102495066,,,,,,,-122.702106,45.5245798,,,
,3717,40442590,,,,,,,-122.6878243,45.5735049,,,
,3718,40442591,,,,,,,-122.6878098,45.5753048,,,
,3719,1983377696,,,,,,,-122.6877889,45.5765841,,,
,3720,40442767,,,,,,,-122.7580513,45.5226992,,,
,3721,40442770,,,,,,,-122.757946,45.523175,,,
,3722,40442781,,,,,,,-122.7556854,45.5253939,,,
,3723,,,,,,,,-122.8506946,45.6278928,,,boundary node created by osm2gmns
,3724,40443478,,,,,,,-122.850108,45.625608,,,
,3725,6242068708,,,,,,,-122.8497085,45.6255344,,,
,3726,2434423008,,,,,,,-122.8482775,45.6259114,,,
,3727,6242068757,,,,,,,-122.847198,45.6262734,,,
,3728,6242068881,,,,,,,-122.8459896,45.6258129,,,
,3729,6240563477,,,,,,,-122.8446029,45.624339,,,
,3730,6240563452,,,,,,,-122.8427535,45.6228866,,,
,3731,40443676,,,,,,,-122.8443099,45.6202763,,,
,3732,40443697,,,,,,,-122.8439096,45.6186793,,,
,3733,7462151021,,,,,,,-122.8416301,45.6185004,,,
,3734,40443703,,,,,,,-122.8415709,45.6185011,,,
,3735,6226891545,,,,,,,-122.8412274,45.6186041,,,
,3736,6134779737,,,,,,,-122.8363961,45.6189068,,,
,3737,40443771,,,,,,,-122.8364584,45.6185288,,,
,3738,6226891440,,,,,,,-122.8365158,45.6181312,,,
,3739,40443817,,,,,,,-122.8352648,45.6173084,,,
,3740,6218239662,,,,,,,-122.8346732,45.6156332,,,
,3741,7893535152,,,,,,,-122.8348196,45.6146469,,,
,3742,6257827749,,,,,,,-122.8342431,45.6131781,,,
,3743,6218239684,,,,,,,-122.83417,45.6130814,,,
,3744,6137156574,,,,,,,-122.8317653,45.6119673,,,
,3745,40444001,,,,,,,-122.8314185,45.6107428,,,
,3746,6137733343,,,,,,,-122.83141,45.6094218,,,
,3747,1383417634,,,,,,,-122.834664,45.6088458,,,
,3748,40444981,,,,,,,-122.6798949,45.5495696,,,
,3749,1803204688,crossing,,,,,,-122.6799715,45.5495912,,,
,3750,1803204692,,,,,,,-122.6801136,45.549599,,,
,3751,1387919220,crossing,,,,,,-122.6808013,45.5496035,,,
,3752,40444982,traffic_signals,,signal,,,,-122.6809003,45.5496018,,,
,3753,4141553991,,,,,,,-122.7651356,45.5965366,,,
,3754,40445369,,,,,,,-122.7647293,45.5967206,,,
,3755,40446795,,,,,,,-122.6792048,45.5739056,,,
,3756,40446797,,,,,,,-122.6797944,45.5739116,,,
,3757,40446798,,,,,,,-122.6803582,45.5739432,,,
,3758,40446800,,,,,,,-122.6809345,45.5739151,,,
,3759,40448388,,,,,,,-122.6886697,45.5627116,,,
,3760,40448390,,,,,,,-122.6886506,45.5645253,,,
,3761,40448392,,,,,,,-122.6886335,45.5663571,,,
,3762,40448395,,,,,,,-122.6886062,45.5682243,,,
,3763,8623536102,crossing,,,,,,-122.6885994,45.5698128,,,
,3764,8623536080,crossing,,,,,,-122.6885993,45.5698514,,,
,3765,40448398,,,,,,,-122.6885993,45.569919,,,
,3766,40448558,,,,,,,-122.8642233,45.608357,,,
,3767,6215954649,,,,,,,-122.8643198,45.6083195,,,
,3768,7532767327,,,,,,,-122.8646107,45.6082038,,,
,3769,6215954675,,,,,,,-122.8656259,45.6078055,,,
,3770,7561379354,,,,,,,-122.8662856,45.6074843,,,
,3771,1466256820,,,,,,,-122.8663786,45.6074306,,,
,3772,40448574,,,,,,,-122.8674142,45.6068027,,,
,3773,,,,,,,,-122.8676543,45.6066534,,,boundary node created by osm2gmns
,3774,,,,,,,,-122.8676543,45.6001487,,,boundary node created by osm2gmns
,3775,6173263639,,,,,,,-122.8659044,45.6002772,,,
,3776,,,,,,,,-122.8676543,45.5993124,,,boundary node created by osm2gmns
,3777,40448922,,,,,,,-122.716554,45.5770986,,,
,3778,40448926,,,,,,,-122.7180089,45.5777744,,,
,3779,40448935,,,,,,,-122.7216938,45.5788626,,,
,3780,40448936,,,,,,,-122.7230166,45.5793485,,,
,3781,40448940,,,,,,,-122.7243442,45.5798392,,,
,3782,40448943,,,,,,,-122.7251525,45.5801336,,,
,3783,40448946,,,,,,,-122.7256745,45.5803237,,,
,3784,40448948,,,,,,,-122.7262186,45.5805218,,,
,3785,40448954,,,,,,,-122.7271769,45.5808764,,,
,3786,40448957,,,,,,,-122.7285391,45.5813777,,,
,3787,40449566,,,,,,,-122.7040866,45.5289447,,,
,3788,40449464,,,,,,,-122.703852,45.5282262,,,
,3789,1969216913,,,,,,,-122.7039158,45.5282151,,,
,3790,40449869,,,,,,,-122.7808284,45.5414768,,,
,3791,40449881,,,,,,,-122.7804104,45.5417776,,,
,3792,2136701514,,,,,,,-122.718934,45.5944792,,,
,3793,40450233,,,,,,,-122.7236061,45.5954519,,,
,3794,40450236,,,,,,,-122.724109,45.5950465,,,
,3795,40450239,,,,,,,-122.7246814,45.5945598,,,
,3796,40450249,,,,,,,-122.7186636,45.594083,,,
,3797,40424691,crossing,,,,,,-122.718692,45.5944144,,,
,3798,40407647,,,,,,,-122.7165872,45.5938567,,,
,3799,1668029069,,,,,,,-122.7167096,45.593881,,,
,3800,40450274,,,,,,,-122.7237322,45.5955078,,,
,3801,5076385580,,,,,,,-122.6997375,45.5247926,,,
,3802,1831542792,crossing,,,,,,-122.6996082,45.5247904,,,
,3803,1337496704,,,,,,,-122.6993909,45.5247849,,,
,3804,40450557,,,,,,,-122.7174666,45.5828055,,,
,3805,40378368,,,,,,,-122.7173896,45.5840845,,,
,3806,40450563,,,,,,,-122.7173698,45.58535,,,
,3807,40450567,,,,,,,-122.7173379,45.586615,,,
,3808,40451485,,,,,,,-122.785682,45.5614819,,,
,3809,2462107045,,,,,,,-122.7863199,45.5608649,,,
,3810,6075139645,,,,,,,-122.7865828,45.5604218,,,
,3811,4950530498,,,,,,,-122.7869457,45.5598093,,,
,3812,2462106978,,,,,,,-122.7904178,45.5593405,,,
,3813,6079636080,,,,,,,-122.7905442,45.5593614,,,
,3814,40451544,,,,,,,-122.7912843,45.5593349,,,
,3815,2462106975,,,,,,,-122.7915384,45.5593376,,,
,3816,1385147938,crossing,,,,,,-122.6830522,45.5948628,,,
,3817,40392017,traffic_signals,,signal,,,,-122.6832129,45.5948356,,,
,3818,40451582,,,,,,,-122.6940975,45.6035785,,,
,3819,508032331,,,,,,,-122.6951685,45.6035045,,,
,3820,508032332,,,,,,,-122.6960401,45.6037236,,,
,3821,4199855444,,,,,,,-122.700542,45.6054278,,,
,3822,40451628,,,,,,,-122.7037738,45.6044499,,,
,3823,4199855180,,,,,,,-122.7040004,45.6042433,,,
,3824,7008041601,,,,,,,-122.7015126,45.5599564,,,
,3825,2152722700,traffic_signals,,signal,,,,-122.7013309,45.5595642,,,
,3826,1395191271,crossing,,,,,,-122.7013396,45.5595065,,,
,3827,1101022467,traffic_signals,,signal,,,,-122.7013419,45.559357,,,
,3828,40452069,,,,,,,-122.7035652,45.5573628,,,
,3829,1395191251,,,,,,,-122.7039116,45.5570849,,,
,3830,40452500,turning_circle,,,,,,-122.6728108,45.5725862,,,
,3831,40446767,,,,,,,-122.6728034,45.5733648,,,
,3832,40452502,,,,,,,-122.672791,45.574437,,,
,3833,40452503,,,,,,,-122.6727912,45.5751197,,,
,3834,40452508,,,,,,,-122.6727785,45.5758064,,,
,3835,40452510,,,,,,,-122.672767,45.576494,,,
,3836,40452513,,,,,,,-122.6727626,45.5772085,,,
,3837,40452542,,,,,,,-122.6723453,45.5779454,,,
,3838,40452546,,,,,,,-122.6723426,45.5786319,,,
,3839,40452549,,,,,,,-122.6723492,45.5793174,,,
,3840,1558656544,,,,,,,-122.6723515,45.5799258,,,
,3841,40452552,,,,,,,-122.6723518,45.5800016,,,
,3842,40452555,,,,,,,-122.6723544,45.580685,,,
,3843,2142095515,,,,,,,-122.6723446,45.5813267,,,
,3844,40452570,,,,,,,-122.672344,45.5482494,,,
,3845,40452571,,,,,,,-122.6723317,45.5495413,,,
,3846,40452573,,,,,,,-122.6723223,45.5507992,,,
,3847,40452576,,,,,,,-122.6723103,45.5520632,,,
,3848,40452579,,,,,,,-122.6723008,45.5533244,,,
,3849,40452582,,,,,,,-122.6722889,45.5545805,,,
,3850,40452587,,,,,,,-122.6722761,45.5555067,,,
,3851,1343662686,,,,,,,-122.6711409,45.5411813,,,
,3852,5608299159,,,,,,,-122.6718903,45.5424589,,,
,3853,40452491,,,,,,,-122.6729379,45.5555043,,,
,3854,40452495,,,,,,,-122.6729188,45.5568886,,,
,3855,40452497,,,,,,,-122.6728948,45.5581374,,,
,3856,40452658,,,,,,,-122.6729197,45.5583089,,,
,3857,40452664,,,,,,,-122.6729897,45.5590152,,,
,3858,40452667,,,,,,,-122.6729779,45.5597288,,,
,3859,40452669,,,,,,,-122.6729666,45.5604451,,,
,3860,40452695,turning_circle,,,,,,-122.6729511,45.5949848,,,
,3861,8383177169,,,,,,,-122.6729769,45.5950202,,,
,3862,8383177165,,,,,,,-122.6732845,45.5954408,,,
,3863,8383177160,,,,,,,-122.6735816,45.5957541,,,
,3864,40452704,,,,,,,-122.6740924,45.5961318,,,
,3865,1449878362,,,,,,,-122.6743411,45.5965079,,,
,3866,40452708,,,,,,,-122.6743801,45.5967251,,,
,3867,40452717,,,,,,,-122.6717253,45.5366863,,,
,3868,1395463041,,,,,,,-122.6717595,45.5367265,,,
,3869,2463259136,,,,,,,-122.6717617,45.5372535,,,
,3870,40452720,,,,,,,-122.6717474,45.5377884,,,
,3871,1893900909,,,,,,,-122.6717456,45.5382288,,,
,3872,7100783797,,,,,,,-122.6717455,45.5382533,,,
,3873,40452724,,,,,,,-122.6720996,45.546326,,,
,3874,7070130851,,,,,,,-122.6720436,45.5466956,,,
,3875,4106620126,,,,,,,-122.6720435,45.5467292,,,
,3876,4186128570,,,,,,,-122.6728324,45.5699105,,,
,3877,4186128578,,,,,,,-122.6728315,45.5699694,,,
,3878,8623535608,crossing,,,,,,-122.6728304,45.5700099,,,
,3879,8623535756,crossing,,,,,,-122.6728296,45.5700652,,,
,3880,40452736,,,,,,,-122.6728059,45.5717244,,,
,3881,40452743,,,,,,,-122.67235,45.5836646,,,
,3882,40452748,,,,,,,-122.6723365,45.5847951,,,
,3883,40452766,,,,,,,-122.6723248,45.5664238,,,
,3884,476114344,,,,,,,-122.6723081,45.5689435,,,
,3885,8623535749,crossing,,,,,,-122.6723026,45.5698284,,,
,3886,8623535740,crossing,,,,,,-122.6723039,45.5698673,,,
,3887,40450324,,,,,,,-122.6723064,45.5699339,,,
,3888,40453564,,,,,,,-122.6801091,45.5563511,,,
,3889,40453566,,,,,,,-122.6801081,45.5568661,,,
,3890,40453568,,,,,,,-122.6800965,45.5575725,,,
,3891,40453571,,,,,,,-122.6800907,45.5582849,,,
,3892,40453575,,,,,,,-122.6800915,45.5589872,,,
,3893,40453576,,,,,,,-122.6800783,45.5597031,,,
,3894,40453578,,,,,,,-122.6800652,45.5604171,,,
,3895,40453580,,,,,,,-122.680063,45.5611297,,,
,3896,1484033361,,,,,,,-122.6800493,45.5626609,,,
,3897,2352431231,,,,,,,-122.6798368,45.5508583,,,
,3898,7978981559,,,,,,,-122.6798357,45.5509279,,,
,3899,7978913555,,,,,,,-122.6798312,45.5520543,,,
,3900,40453613,,,,,,,-122.6798313,45.5521194,,,
,3901,40450356,,,,,,,-122.6798263,45.5699451,,,
,3902,8623535615,crossing,,,,,,-122.6798255,45.5699825,,,
,3903,8623536000,crossing,,,,,,-122.6798251,45.5700183,,,
,3904,40453627,,,,,,,-122.6798161,45.5708823,,,
,3905,40453629,,,,,,,-122.6798102,45.5717638,,,
,3906,40453702,,,,,,,-122.6801217,45.5554747,,,
,3907,40453703,,,,,,,-122.6801186,45.5559263,,,
,3908,40453710,,,,,,,-122.6798758,45.5479668,,,
,3909,3982807040,crossing,,,,,,-122.6798122,45.5479671,,,
,3910,1803204674,,,,,,,-122.679418,45.548133,,,
,3911,40453772,,,,,,,-122.7110118,45.5357071,,,
,3912,40453774,,,,,,,-122.711023,45.5359962,,,
,3913,1487952591,,,,,,,-122.7109347,45.5332677,,,
,3914,1487952592,,,,,,,-122.710935,45.5332748,,,
,3915,40453787,,,,,,,-122.7109566,45.5338559,,,
,3916,40453789,,,,,,,-122.710983,45.5345631,,,
,3917,40453793,,,,,,,-122.7110092,45.5352672,,,
,3918,40454269,,,,,,,-122.8055425,45.5499295,,,
,3919,40455477,,,,,,,-122.7588919,45.5971723,,,
,3920,40445386,,,,,,,-122.75982,45.5987096,,,
,3921,1283147246,,,,,,,-122.7607824,45.6003051,,,
,3922,40446641,,,,,,,-122.688341,45.5735074,,,
,3923,40456254,,,,,,,-122.6883202,45.5753072,,,
,3924,8226125088,,,,,,,-122.6883112,45.5761926,,,
,3925,8226125091,,,,,,,-122.6883094,45.5763552,,,
,3926,8505973863,,,,,,,-122.6883058,45.5766999,,,
,3927,40456257,,,,,,,-122.6883029,45.5771135,,,
,3928,40456461,,,,,,,-122.755669,45.5903432,,,
,3929,3801647091,,,,,,,-122.7559194,45.5905996,,,
,3930,3801647093,,,,,,,-122.7560304,45.5907132,,,
,3931,3801647094,,,,,,,-122.7561442,45.5908297,,,
,3932,40456465,,,,,,,-122.7562487,45.5909366,,,
,3933,40456472,,,,,,,-122.6898554,45.5370446,,,
,3934,40456481,,,,,,,-122.690767,45.5370691,,,
,3935,40453775,,,,,,,-122.7110485,45.5366926,,,
,3936,8703644150,,,,,,,-122.7112254,45.5366901,,,
,3937,8703644146,,,,,,,-122.7114531,45.536687,,,
,3938,8703644144,,,,,,,-122.7117031,45.5366835,,,
,3939,4581678715,,,,,,,-122.7119924,45.5366771,,,
,3940,40456506,,,,,,,-122.7123488,45.5366743,,,
,3941,40430238,,,,,,,-122.6968554,45.5372147,,,
,3942,40456585,,,,,,,-122.6977645,45.5372288,,,
,3943,40457494,,,,,,,-122.7236199,45.5927655,,,
,3944,40457495,,,,,,,-122.7236168,45.5942785,,,
,3945,40457499,,,,,,,-122.6952287,45.5884678,,,
,3946,40457502,,,,,,,-122.6962019,45.5888267,,,
,3947,40457504,,,,,,,-122.697161,45.5891925,,,
,3948,2463223036,,,,,,,-122.6989085,45.5897554,,,
,3949,7210974856,,,,,,,-122.6998296,45.5900032,,,
,3950,2463223041,,,,,,,-122.7012496,45.5903637,,,
,3951,9055120944,,,,,,,-122.7030841,45.5908196,,,
,3952,1122222721,,,,,,,-122.7051405,45.5912975,,,
,3953,40457528,,,,,,,-122.7046474,45.5304126,,,
,3954,40457531,,,,,,,-122.7052953,45.5303658,,,
,3955,40457534,,,,,,,-122.7093328,45.5302373,,,
,3956,1487720655,,,,,,,-122.7087815,45.5305291,,,
,3957,40457558,,,,,,,-122.70588,45.5294135,,,
,3958,40457560,,,,,,,-122.7062409,45.5294173,,,
,3959,40457591,turning_circle,,,,,,-122.7120092,45.5302018,,,
,3960,40457599,,,,,,,-122.7115341,45.5303749,,,
,3961,40457670,,,,,,,-122.7175499,45.5362244,,,
,3962,40457661,,,,,,,-122.7182638,45.5357364,,,
,3963,40457752,,,,,,,-122.6864527,45.5645017,,,
,3964,40457754,,,,,,,-122.6875198,45.5645144,,,
,3965,40457810,,,,,,,-122.6791764,45.5640926,,,
,3966,40453590,,,,,,,-122.680188,45.5640918,,,
,3967,40457814,,,,,,,-122.681204,45.5640892,,,
,3968,40457816,,,,,,,-122.6821215,45.564083,,,
,3969,40457832,,,,,,,-122.6712674,45.5641233,,,
,3970,40457833,,,,,,,-122.6718055,45.5641219,,,
,3971,40452683,,,,,,,-122.6728966,45.5641309,,,
,3972,40457978,,,,,,,-122.7180106,45.5754254,,,
,3973,40457980,,,,,,,-122.7185004,45.5766826,,,
,3974,2407318902,turning_loop,,,,,,-122.773982,45.5550845,,,
,3975,6077388901,,,,,,,-122.7739943,45.5550071,,,
,3976,40458223,,,,,,,-122.7761146,45.5538362,,,
,3977,4139654255,,,,,,,-122.7289142,45.5960945,,,
,3978,4139654254,,,,,,,-122.7292683,45.5960936,,,
,3979,40458423,,,,,,,-122.7495414,45.5966746,,,
,3980,40458424,,,,,,,-122.749796,45.5969616,,,
,3981,40458428,,,,,,,-122.7503085,45.5974918,,,
,3982,40458429,,,,,,,-122.7507074,45.5979044,,,
,3983,40458432,,,,,,,-122.7508442,45.5980459,,,
,3984,40458435,,,,,,,-122.7513725,45.5985924,,,
,3985,40458436,,,,,,,-122.7518033,45.5990379,,,
,3986,40458439,,,,,,,-122.7525257,45.5997852,,,
,3987,40459307,,,,,,,-122.7091738,45.5853303,,,
,3988,40459309,,,,,,,-122.7096809,45.5853582,,,
,3989,40459313,,,,,,,-122.7102103,45.5853495,,,
,3990,40459316,,,,,,,-122.7107572,45.5853439,,,
,3991,40459319,,,,,,,-122.7112942,45.585346,,,
,3992,40459321,,,,,,,-122.7118407,45.5853509,,,
,3993,40459327,,,,,,,-122.7123732,45.5853548,,,
,3994,40459330,,,,,,,-122.7129147,45.5853564,,,
,3995,40450021,,,,,,,-122.7134372,45.5853608,,,
,3996,40459335,,,,,,,-122.7139785,45.5853607,,,
,3997,40459338,,,,,,,-122.7145206,45.5853641,,,
,3998,40459339,,,,,,,-122.7153611,45.5853612,,,
,3999,40459342,,,,,,,-122.7163521,45.5853577,,,
,4000,40459346,,,,,,,-122.7183815,45.5853422,,,
,4001,1748251861,,,,,,,-122.7193211,45.5853299,,,
,4002,40459349,,,,,,,-122.7193807,45.5853535,,,
,4003,40459355,,,,,,,-122.6971941,45.5855597,,,
,4004,40459358,,,,,,,-122.6984725,45.5855664,,,
,4005,40459361,,,,,,,-122.6994519,45.5855748,,,
,4006,40459363,,,,,,,-122.7004262,45.5855788,,,
,4007,40459366,,,,,,,-122.7014008,45.5855827,,,
,4008,40459369,,,,,,,-122.7023803,45.5855867,,,
,4009,40459375,,,,,,,-122.7033639,45.5855853,,,
,4010,40459382,,,,,,,-122.6941439,45.5851407,,,
,4011,40459385,,,,,,,-122.6947895,45.5851421,,,
,4012,40459387,,,,,,,-122.6951333,45.5851428,,,
,4013,40459388,,,,,,,-122.6961489,45.585145,,,
,4014,40459390,,,,,,,-122.6971987,45.5851472,,,
,4015,4271996108,,,,,,,-122.7748916,45.550481,,,
,4016,4271996109,,,,,,,-122.7773119,45.5508713,,,
,4017,40461044,,,,,,,-122.7603846,45.5327075,,,
,4018,40461050,,,,,,,-122.669713,45.610588,,,
,4019,2463165635,,,,,,,-122.6696995,45.6105755,,,
,4020,40461059,,,,,,,-122.669508,45.610365,,,
,4021,8701211324,,,,,,,-122.6697057,45.6102879,,,
,4022,2463165631,,,,,,,-122.6702164,45.6102263,,,
,4023,40461074,,,,,,,-122.6710539,45.6101253,,,
,4024,1978763257,,,,,,,-122.6723387,45.609981,,,
,4025,40461090,,,,,,,-122.7669299,45.5353843,,,
,4026,40461091,turning_circle,,,,,,-122.766908,45.534982,,,
,4027,40461459,,,,,,,-122.7822059,45.5388035,,,
,4028,2291978729,,,,,,,-122.7817211,45.5386633,,,
,4029,40461477,,,,,,,-122.7816659,45.5386765,,,
,4030,40461798,,,,,,,-122.7656024,45.535551,,,
,4031,40461801,,,,,,,-122.7651092,45.5357496,,,
,4032,7301380673,,,,,,,-122.7642977,45.5360406,,,
,4033,7138412286,,,,,,,-122.7641501,45.5360379,,,
,4034,40461817,,,,,,,-122.7637683,45.5360193,,,
,4035,40461837,,,,,,,-122.7631822,45.5362133,,,
,4036,40461854,,,,,,,-122.7629224,45.5368722,,,
,4037,40461916,,,,,,,-122.7783889,45.543338,,,
,4038,40461926,,,,,,,-122.7789445,45.543827,,,
,4039,40461929,,,,,,,-122.7790518,45.543915,,,
,4040,4433547846,,,,,,,-122.7863016,45.6001538,,,
,4041,40462544,,,,,,,-122.7867454,45.5999955,,,
,4042,40462554,,,,,,,-122.7853385,45.6005421,,,
,4043,7963685292,,,,,,,-122.7858164,45.600357,,,
,4044,40462557,,,,,,,-122.7858597,45.6003402,,,
,4045,1969216559,,,,,,,-122.7052115,45.5261261,,,
,4046,40462781,,,,,,,-122.705195,45.526398,,,
,4047,40462860,,,,,,,-122.707088,45.526947,,,
,4048,40444988,,,,,,,-122.6833929,45.5496051,,,
,4049,1646417620,crossing,,,,,,-122.683427,45.5495444,,,
,4050,1387919224,,,,,,,-122.6855162,45.5500076,,,
,4051,40463969,turning_circle,,,,,,-122.7065035,45.5257453,,,
,4052,40463974,,,,,,,-122.707284,45.525857,,,
,4053,40463993,stop,,,,,,-122.7101491,45.5256784,,,
,4054,40400233,stop,,,,,,-122.6868131,45.5953615,,,
,4055,40464605,,,,,,,-122.6867066,45.5957347,,,
,4056,40465025,,,,,,,-122.6954228,45.5613295,,,
,4057,40465028,,,,,,,-122.6959984,45.5613347,,,
,4058,4115261392,,,,,,,-122.6964315,45.5613387,,,
,4059,40465296,,,,,,,-122.721478,45.517154,,,
,4060,8153450809,,,,,,,-122.7217478,45.5166899,,,
,4061,,,,,,,,-122.7229541,45.5158983,,,boundary node created by osm2gmns
,4062,40465867,,,,,,,-122.7128344,45.5442226,,,
,4063,3203962959,,,,,,,-122.7143691,45.5442251,,,
,4064,8510387615,,,,,,,-122.7145709,45.5442254,,,
,4065,7984253315,,,,,,,-122.7169382,45.5442308,,,
,4066,40440922,,,,,,,-122.7189602,45.5442389,,,
,4067,,,,,,,,-122.6673576,45.5545766,,,boundary node created by osm2gmns
,4068,1401696174,crossing,,,,,,-122.6678946,45.5545762,,,
,4069,40466154,traffic_signals,,signal,,,,-122.6679729,45.5545711,,,
,4070,1401696170,crossing,,,,,,-122.6680977,45.5545674,,,
,4071,40466156,,,,,,,-122.6684465,45.5545674,,,
,4072,40466158,,,,,,,-122.6690006,45.5545687,,,
,4073,40466160,,,,,,,-122.66955,45.55457,,,
,4074,40466162,,,,,,,-122.6700974,45.5545714,,,
,4075,40466164,,,,,,,-122.6706369,45.5545736,,,
,4076,40466166,,,,,,,-122.6711932,45.5545759,,,
,4077,40466168,,,,,,,-122.671737,45.5545782,,,
,4078,40466170,,,,,,,-122.6728382,45.5545827,,,
,4079,40466172,,,,,,,-122.6733843,45.554585,,,
,4080,40466174,,,,,,,-122.6739341,45.5545877,,,
,4081,40466178,,,,,,,-122.6744564,45.5546043,,,
,4082,40466181,,,,,,,-122.6749763,45.5546201,,,
,4083,5199252277,crossing,,,,,,-122.675418,45.5546226,,,
,4084,40466184,stop,,,,,,-122.675515,45.554623,,,
,4085,40466318,,,,,,,-122.6759173,45.5398681,,,
,4086,40466322,stop,,,,,,-122.6758456,45.541008,,,
,4087,7287820027,,,,,,,-122.6758771,45.5415251,,,
,4088,40466328,,,,,,,-122.6758781,45.5419272,,,
,4089,7100812801,,,,,,,-122.6758789,45.5421538,,,
,4090,7100812803,,,,,,,-122.6758798,45.5424117,,,
,4091,40439935,stop,,,,,,-122.675881,45.5428286,,,
,4092,254805391,,,,,,,-122.6758605,45.5431792,,,
,4093,663524660,,,,,,,-122.6758837,45.5437267,,,
,4094,254805389,,,,,,,-122.6758856,45.5441395,,,
,4095,40466459,,,,,,,-122.675983,45.5626785,,,
,4096,1803186015,,,,,,,-122.6759743,45.5632885,,,
,4097,1421531876,crossing,,,,,,-122.6759691,45.563419,,,
,4098,1421531891,crossing,,,,,,-122.6759716,45.5635118,,,
,4099,1803186182,,,,,,,-122.6759701,45.5636257,,,
,4100,40457798,,,,,,,-122.6759641,45.5641097,,,
,4101,7441900855,,,,,,,-122.6759618,45.5642716,,,
,4102,40466465,,,,,,,-122.6759442,45.56553,,,
,4103,40466469,,,,,,,-122.6759364,45.5664075,,,
,4104,40466472,,,,,,,-122.6759613,45.5684166,,,
,4105,40446784,,,,,,,-122.6763509,45.5733987,,,
,4106,40466483,,,,,,,-122.6763522,45.5744353,,,
,4107,40466486,,,,,,,-122.6763468,45.5751206,,,
,4108,40466489,,,,,,,-122.676341,45.5758073,,,
,4109,40466492,,,,,,,-122.6763378,45.576493,,,
,4110,8899902617,,,,,,,-122.676336,45.5769048,,,
,4111,8383552171,,,,,,,-122.6763362,45.5769216,,,
,4112,7008341180,,,,,,,-122.6763367,45.5770283,,,
,4113,40466494,,,,,,,-122.6763362,45.5772074,,,
,4114,7010599375,,,,,,,-122.676335,45.5774169,,,
,4115,7010599372,,,,,,,-122.6763341,45.5775634,,,
,4116,40466496,,,,,,,-122.6763319,45.5779459,,,
,4117,40466499,,,,,,,-122.6763325,45.5786306,,,
,4118,40466502,,,,,,,-122.6763289,45.5793184,,,
,4119,40466504,,,,,,,-122.676329,45.580004,,,
,4120,40466506,,,,,,,-122.676326,45.5806884,,,
,4121,40466511,,,,,,,-122.67633,45.5813767,,,
,4122,40466513,,,,,,,-122.6763335,45.5820505,,,
,4123,40466557,,,,,,,-122.6759759,45.5554931,,,
,4124,40466559,,,,,,,-122.6759606,45.5568793,,,
,4125,40466560,,,,,,,-122.6759511,45.5582999,,,
,4126,9427737008,,,,,,,-122.7675498,45.5930359,,,
,4127,7156141487,,,,,,,-122.767926,45.5934904,,,
,4128,40467060,,,,,,,-122.7872805,45.5965795,,,
,4129,40467064,,,,,,,-122.7875726,45.5979895,,,
,4130,663524061,,,,,,,-122.6866235,45.5350024,,,
,4131,40467105,,,,,,,-122.6876448,45.5349832,,,
,4132,40467119,,,,,,,-122.6947461,45.5348771,,,
,4133,40467128,,,,,,,-122.6967747,45.534815,,,
,4134,40467158,,,,,,,-122.715208,45.534461,,,
,4135,4141638159,,,,,,,-122.7168977,45.5344053,,,
,4136,40467170,,,,,,,-122.7275362,45.5755533,,,
,4137,40467171,,,,,,,-122.7272526,45.5759426,,,
,4138,40467174,,,,,,,-122.7270021,45.5762781,,,
,4139,40467177,,,,,,,-122.7267449,45.5766227,,,
,4140,40467180,,,,,,,-122.7264732,45.5769867,,,
,4141,40467181,,,,,,,-122.7262052,45.5773458,,,
,4142,40467183,,,,,,,-122.7259413,45.5776994,,,
,4143,40467184,,,,,,,-122.7256771,45.5780534,,,
,4144,40437808,,,,,,,-122.7254088,45.5784129,,,
,4145,40467185,,,,,,,-122.7251479,45.5787623,,,
,4146,40467190,,,,,,,-122.7248851,45.5791144,,,
,4147,40467193,,,,,,,-122.7246135,45.5794783,,,
,4148,40467197,,,,,,,-122.7240853,45.580186,,,
,4149,40467199,,,,,,,-122.7238173,45.580545,,,
,4150,40467202,,,,,,,-122.7235516,45.5809009,,,
,4151,40467207,,,,,,,-122.7232857,45.5812572,,,
,4152,40467209,,,,,,,-122.723018,45.5816158,,,
,4153,40467211,,,,,,,-122.7227369,45.5819925,,,
,4154,40467239,,,,,,,-122.7227547,45.5207094,,,
